Datetime,Price
2025-04-10 16:05:00+00:00,5178.81
2025-04-10 16:06:00+00:00,5187.91
2025-04-10 16:07:00+00:00,5195.59
2025-04-10 16:08:00+00:00,5199.5
2025-04-10 16:09:00+00:00,5196.75
2025-04-10 16:10:00+00:00,5188.75
2025-04-10 16:11:00+00:00,5203.96
2025-04-10 16:12:00+00:00,5195.05
2025-04-10 16:13:00+00:00,5186.91
2025-04-10 16:14:00+00:00,5180.0
2025-04-10 16:15:00+00:00,5176.67
2025-04-10 16:16:00+00:00,5175.63
2025-04-10 16:17:00+00:00,5170.93
2025-04-10 16:18:00+00:00,5159.08
2025-04-10 16:19:00+00:00,5162.02
2025-04-10 16:20:00+00:00,5156.76
2025-04-10 16:21:00+00:00,5143.0
2025-04-10 16:22:00+00:00,5129.25
2025-04-10 16:23:00+00:00,5135.29
2025-04-10 16:24:00+00:00,5149.73
2025-04-10 16:25:00+00:00,5137.5
2025-04-10 16:26:00+00:00,5138.16
2025-04-10 16:27:00+00:00,5120.38
2025-04-10 16:28:00+00:00,5141.1
2025-04-10 16:29:00+00:00,5136.34
2025-04-10 16:30:00+00:00,5160.97
2025-04-10 16:31:00+00:00,5168.6
2025-04-10 16:32:00+00:00,5175.26
2025-04-10 16:33:00+00:00,5178.79
2025-04-10 16:34:00+00:00,5186.26
2025-04-10 16:35:00+00:00,5174.77
2025-04-10 16:36:00+00:00,5181.42
2025-04-10 16:37:00+00:00,5195.83
2025-04-10 16:38:00+00:00,5199.61
2025-04-10 16:39:00+00:00,5197.84
2025-04-10 16:40:00+00:00,5186.75
2025-04-10 16:41:00+00:00,5187.47
2025-04-10 16:42:00+00:00,5192.26
2025-04-10 16:43:00+00:00,5188.67
2025-04-10 16:44:00+00:00,5195.89
2025-04-10 16:45:00+00:00,5178.0
2025-04-10 16:46:00+00:00,5180.75
2025-04-10 16:47:00+00:00,5188.11
2025-04-10 16:48:00+00:00,5192.87
2025-04-10 16:49:00+00:00,5212.46
2025-04-10 16:50:00+00:00,5214.23
2025-04-10 16:51:00+00:00,5217.45
2025-04-10 16:52:00+00:00,5204.99
2025-04-10 16:53:00+00:00,5203.83
2025-04-10 16:54:00+00:00,5197.26
2025-04-10 16:55:00+00:00,5199.34
2025-04-10 16:56:00+00:00,5196.72
2025-04-10 16:57:00+00:00,5208.3
2025-04-10 16:58:00+00:00,5215.16
2025-04-10 16:59:00+00:00,5214.07
2025-04-10 17:00:00+00:00,5227.92
2025-04-10 17:01:00+00:00,5211.03
2025-04-10 17:02:00+00:00,5248.57
2025-04-10 17:03:00+00:00,5226.66
2025-04-10 17:04:00+00:00,5229.32
2025-04-10 17:05:00+00:00,5214.48
2025-04-10 17:06:00+00:00,5214.08
2025-04-10 17:07:00+00:00,5201.06
2025-04-10 17:08:00+00:00,5202.33
2025-04-10 17:09:00+00:00,5193.02
2025-04-10 17:10:00+00:00,5178.45
2025-04-10 17:11:00+00:00,5169.48
2025-04-10 17:12:00+00:00,5168.5
2025-04-10 17:13:00+00:00,5156.86
2025-04-10 17:14:00+00:00,5159.4
2025-04-10 17:15:00+00:00,5161.32
2025-04-10 17:16:00+00:00,5162.94
2025-04-10 17:17:00+00:00,5163.1
2025-04-10 17:18:00+00:00,5173.23
2025-04-10 17:19:00+00:00,5171.51
2025-04-10 17:20:00+00:00,5166.75
2025-04-10 17:21:00+00:00,5154.03
2025-04-10 17:22:00+00:00,5161.82
2025-04-10 17:23:00+00:00,5168.67
2025-04-10 17:24:00+00:00,5174.73
2025-04-10 17:25:00+00:00,5189.3
2025-04-10 17:26:00+00:00,5195.93
2025-04-10 17:27:00+00:00,5200.85
2025-04-10 17:28:00+00:00,5206.58
2025-04-10 17:29:00+00:00,5209.93
2025-04-10 17:30:00+00:00,5206.53
2025-04-10 17:31:00+00:00,5206.88
2025-04-10 17:32:00+00:00,5214.99
2025-04-10 17:33:00+00:00,5222.94
2025-04-10 17:34:00+00:00,5209.64
2025-04-10 17:35:00+00:00,5212.19
2025-04-10 17:36:00+00:00,5218.46
2025-04-10 17:37:00+00:00,5220.77
2025-04-10 17:38:00+00:00,5232.03
2025-04-10 17:39:00+00:00,5213.03
2025-04-10 17:40:00+00:00,5210.63
2025-04-10 17:41:00+00:00,5220.93
2025-04-10 17:42:00+00:00,5232.56
2025-04-10 17:43:00+00:00,5240.15
2025-04-10 17:44:00+00:00,5243.89
2025-04-10 17:45:00+00:00,5256.41
2025-04-10 17:46:00+00:00,5253.47
2025-04-10 17:47:00+00:00,5244.24
2025-04-10 17:48:00+00:00,5245.71
2025-04-10 17:49:00+00:00,5243.61
2025-04-10 17:50:00+00:00,5254.89
2025-04-10 17:51:00+00:00,5245.39
2025-04-10 17:52:00+00:00,5237.37
2025-04-10 17:53:00+00:00,5243.29
2025-04-10 17:54:00+00:00,5256.27
2025-04-10 17:55:00+00:00,5262.1
2025-04-10 17:56:00+00:00,5268.26
2025-04-10 17:57:00+00:00,5262.39
2025-04-10 17:58:00+00:00,5268.74
2025-04-10 17:59:00+00:00,5260.69
2025-04-10 18:00:00+00:00,5260.79
2025-04-10 18:01:00+00:00,5272.11
2025-04-10 18:02:00+00:00,5280.02
2025-04-10 18:03:00+00:00,5288.32
2025-04-10 18:04:00+00:00,5288.29
2025-04-10 18:05:00+00:00,5289.92
2025-04-10 18:06:00+00:00,5274.78
2025-04-10 18:07:00+00:00,5277.31
2025-04-10 18:08:00+00:00,5257.22
2025-04-10 18:09:00+00:00,5245.0
2025-04-10 18:10:00+00:00,5246.15
2025-04-10 18:11:00+00:00,5241.34
2025-04-10 18:12:00+00:00,5242.55
2025-04-10 18:13:00+00:00,5232.11
2025-04-10 18:14:00+00:00,5227.27
2025-04-10 18:15:00+00:00,5233.06
2025-04-10 18:16:00+00:00,5228.91
2025-04-10 18:17:00+00:00,5238.82
2025-04-10 18:18:00+00:00,5246.26
2025-04-10 18:19:00+00:00,5245.68
2025-04-10 18:20:00+00:00,5262.32
2025-04-10 18:21:00+00:00,5270.05
2025-04-10 18:22:00+00:00,5283.3
2025-04-10 18:23:00+00:00,5283.02
2025-04-10 18:24:00+00:00,5282.01
2025-04-10 18:25:00+00:00,5288.27
2025-04-10 18:26:00+00:00,5298.17
2025-04-10 18:27:00+00:00,5295.29
2025-04-10 18:28:00+00:00,5295.58
2025-04-10 18:29:00+00:00,5300.92
2025-04-10 18:30:00+00:00,5298.5
2025-04-10 18:31:00+00:00,5309.91
2025-04-10 18:32:00+00:00,5310.76
2025-04-10 18:33:00+00:00,5299.32
2025-04-10 18:34:00+00:00,5288.65
2025-04-10 18:35:00+00:00,5280.58
2025-04-10 18:36:00+00:00,5280.54
2025-04-10 18:37:00+00:00,5287.37
2025-04-10 18:38:00+00:00,5292.9
2025-04-10 18:39:00+00:00,5291.49
2025-04-10 18:40:00+00:00,5292.93
2025-04-10 18:41:00+00:00,5299.25
2025-04-10 18:42:00+00:00,5306.63
2025-04-10 18:43:00+00:00,5308.9
2025-04-10 18:44:00+00:00,5311.25
2025-04-10 18:45:00+00:00,5297.33
2025-04-10 18:46:00+00:00,5287.07
2025-04-10 18:47:00+00:00,5284.33
2025-04-10 18:48:00+00:00,5280.75
2025-04-10 18:49:00+00:00,5282.89
2025-04-10 18:50:00+00:00,5294.85
2025-04-10 18:51:00+00:00,5285.92
2025-04-10 18:52:00+00:00,5273.14
2025-04-10 18:53:00+00:00,5277.68
2025-04-10 18:54:00+00:00,5265.47
2025-04-10 18:55:00+00:00,5266.07
2025-04-10 18:56:00+00:00,5276.79
2025-04-10 18:57:00+00:00,5285.15
2025-04-10 18:58:00+00:00,5283.29
2025-04-10 18:59:00+00:00,5279.76
2025-04-10 19:00:00+00:00,5297.54
2025-04-10 19:01:00+00:00,5299.88
2025-04-10 19:02:00+00:00,5308.75
2025-04-10 19:03:00+00:00,5305.53
2025-04-10 19:04:00+00:00,5304.59
2025-04-10 19:05:00+00:00,5300.77
2025-04-10 19:06:00+00:00,5299.6
2025-04-10 19:07:00+00:00,5285.2
2025-04-10 19:08:00+00:00,5269.46
2025-04-10 19:09:00+00:00,5262.98
2025-04-10 19:10:00+00:00,5272.78
2025-04-10 19:11:00+00:00,5268.59
2025-04-10 19:12:00+00:00,5264.62
2025-04-10 19:13:00+00:00,5267.99
2025-04-10 19:14:00+00:00,5269.46
2025-04-10 19:15:00+00:00,5266.77
2025-04-10 19:16:00+00:00,5270.14
2025-04-10 19:17:00+00:00,5271.86
2025-04-10 19:18:00+00:00,5275.68
2025-04-10 19:19:00+00:00,5285.76
2025-04-10 19:20:00+00:00,5294.37
2025-04-10 19:21:00+00:00,5300.2
2025-04-10 19:22:00+00:00,5292.73
2025-04-10 19:23:00+00:00,5284.42
2025-04-10 19:24:00+00:00,5274.59
2025-04-10 19:25:00+00:00,5274.96
2025-04-10 19:26:00+00:00,5273.05
2025-04-10 19:27:00+00:00,5269.59
2025-04-10 19:28:00+00:00,5258.26
2025-04-10 19:29:00+00:00,5244.19
2025-04-10 19:30:00+00:00,5250.85
2025-04-10 19:31:00+00:00,5262.47
2025-04-10 19:32:00+00:00,5261.56
2025-04-10 19:33:00+00:00,5265.18
2025-04-10 19:34:00+00:00,5257.13
2025-04-10 19:35:00+00:00,5256.61
2025-04-10 19:36:00+00:00,5244.25
2025-04-10 19:37:00+00:00,5242.9
2025-04-10 19:38:00+00:00,5240.4
2025-04-10 19:39:00+00:00,5234.62
2025-04-10 19:40:00+00:00,5226.82
2025-04-10 19:41:00+00:00,5221.18
2025-04-10 19:42:00+00:00,5214.98
2025-04-10 19:43:00+00:00,5204.78
2025-04-10 19:44:00+00:00,5204.0
2025-04-10 19:45:00+00:00,5217.23
2025-04-10 19:46:00+00:00,5223.68
2025-04-10 19:47:00+00:00,5223.86
2025-04-10 19:48:00+00:00,5214.95
2025-04-10 19:49:00+00:00,5222.22
2025-04-10 19:50:00+00:00,5248.3
2025-04-10 19:51:00+00:00,5255.16
2025-04-10 19:52:00+00:00,5259.06
2025-04-10 19:53:00+00:00,5261.82
2025-04-10 19:54:00+00:00,5270.45
2025-04-10 19:55:00+00:00,5262.32
2025-04-10 19:56:00+00:00,5276.16
2025-04-10 19:57:00+00:00,5277.06
2025-04-10 19:58:00+00:00,5268.19
2025-04-10 19:59:00+00:00,5268.18
2025-04-11 13:30:00+00:00,5260.24
2025-04-11 13:31:00+00:00,5244.41
2025-04-11 13:32:00+00:00,5232.41
2025-04-11 13:33:00+00:00,5240.41
2025-04-11 13:34:00+00:00,5244.34
2025-04-11 13:35:00+00:00,5247.35
2025-04-11 13:36:00+00:00,5246.21
2025-04-11 13:37:00+00:00,5238.64
2025-04-11 13:38:00+00:00,5254.95
2025-04-11 13:39:00+00:00,5264.14
2025-04-11 13:40:00+00:00,5249.76
2025-04-11 13:41:00+00:00,5247.91
2025-04-11 13:42:00+00:00,5259.09
2025-04-11 13:43:00+00:00,5269.68
2025-04-11 13:44:00+00:00,5272.93
2025-04-11 13:45:00+00:00,5278.07
2025-04-11 13:46:00+00:00,5294.9
2025-04-11 13:49:00+00:00,5293.53
2025-04-11 13:50:00+00:00,5280.25
2025-04-11 13:51:00+00:00,5283.24
2025-04-11 13:52:00+00:00,5292.29
2025-04-11 13:53:00+00:00,5298.05
2025-04-11 13:54:00+00:00,5300.39
2025-04-11 13:55:00+00:00,5291.89
2025-04-11 13:56:00+00:00,5299.06
2025-04-11 13:57:00+00:00,5291.77
2025-04-11 13:58:00+00:00,5287.19
2025-04-11 13:59:00+00:00,5283.85
2025-04-11 14:00:00+00:00,5268.67
2025-04-11 14:01:00+00:00,5263.24
2025-04-11 14:02:00+00:00,5264.5
2025-04-11 14:03:00+00:00,5258.76
2025-04-11 14:04:00+00:00,5270.6
2025-04-11 14:05:00+00:00,5271.74
2025-04-11 14:06:00+00:00,5271.81
2025-04-11 14:07:00+00:00,5293.33
2025-04-11 14:08:00+00:00,5289.23
2025-04-11 14:09:00+00:00,5290.55
2025-04-11 14:10:00+00:00,5290.84
2025-04-11 14:11:00+00:00,5272.47
2025-04-11 14:12:00+00:00,5269.22
2025-04-11 14:13:00+00:00,5276.56
2025-04-11 14:14:00+00:00,5281.17
2025-04-11 14:15:00+00:00,5288.95
2025-04-11 14:16:00+00:00,5280.29
2025-04-11 14:17:00+00:00,5269.13
2025-04-11 14:18:00+00:00,5265.42
2025-04-11 14:19:00+00:00,5253.05
2025-04-11 14:20:00+00:00,5246.58
2025-04-11 14:21:00+00:00,5243.33
2025-04-11 14:22:00+00:00,5234.57
2025-04-11 14:23:00+00:00,5225.65
2025-04-11 14:24:00+00:00,5237.14
2025-04-11 14:25:00+00:00,5241.32
2025-04-11 14:26:00+00:00,5231.6
2025-04-11 14:27:00+00:00,5235.0
2025-04-11 14:28:00+00:00,5226.38
2025-04-11 14:29:00+00:00,5225.14
2025-04-11 14:30:00+00:00,5237.22
2025-04-11 14:31:00+00:00,5240.72
2025-04-11 14:32:00+00:00,5238.98
2025-04-11 14:33:00+00:00,5255.5
2025-04-11 14:34:00+00:00,5256.45
2025-04-11 14:35:00+00:00,5259.51
2025-04-11 14:36:00+00:00,5262.44
2025-04-11 14:37:00+00:00,5256.48
2025-04-11 14:38:00+00:00,5256.25
2025-04-11 14:39:00+00:00,5259.65
2025-04-11 14:40:00+00:00,5255.06
2025-04-11 14:41:00+00:00,5257.3
2025-04-11 14:42:00+00:00,5265.11
2025-04-11 14:43:00+00:00,5257.8
2025-04-11 14:44:00+00:00,5271.45
2025-04-11 14:45:00+00:00,5275.26
2025-04-11 14:46:00+00:00,5274.29
2025-04-11 14:47:00+00:00,5278.82
2025-04-11 14:48:00+00:00,5277.98
2025-04-11 14:49:00+00:00,5276.19
2025-04-11 14:50:00+00:00,5264.1
2025-04-11 14:51:00+00:00,5264.8
2025-04-11 14:52:00+00:00,5261.74
2025-04-11 14:53:00+00:00,5255.89
2025-04-11 14:54:00+00:00,5262.77
2025-04-11 14:55:00+00:00,5261.39
2025-04-11 14:56:00+00:00,5261.35
2025-04-11 14:57:00+00:00,5262.37
2025-04-11 14:58:00+00:00,5255.2
2025-04-11 14:59:00+00:00,5250.48
2025-04-11 15:00:00+00:00,5270.51
2025-04-11 15:01:00+00:00,5256.61
2025-04-11 15:02:00+00:00,5257.79
2025-04-11 15:03:00+00:00,5245.51
2025-04-11 15:04:00+00:00,5246.78
2025-04-11 15:05:00+00:00,5240.67
2025-04-11 15:06:00+00:00,5239.91
2025-04-11 15:07:00+00:00,5239.82
2025-04-11 15:08:00+00:00,5245.43
2025-04-11 15:09:00+00:00,5251.58
2025-04-11 15:12:00+00:00,5247.34
2025-04-11 15:13:00+00:00,5241.84
2025-04-11 15:14:00+00:00,5237.28
2025-04-11 15:15:00+00:00,5238.2
2025-04-11 15:16:00+00:00,5239.1
2025-04-11 15:17:00+00:00,5234.17
2025-04-11 15:18:00+00:00,5229.18
2025-04-11 15:19:00+00:00,5234.91
2025-04-11 15:20:00+00:00,5235.67
2025-04-11 15:21:00+00:00,5241.84
2025-04-11 15:22:00+00:00,5240.17
2025-04-11 15:23:00+00:00,5229.84
2025-04-11 15:24:00+00:00,5233.14
2025-04-11 15:25:00+00:00,5241.66
2025-04-11 15:26:00+00:00,5233.94
2025-04-11 15:27:00+00:00,5244.23
2025-04-11 15:28:00+00:00,5248.84
2025-04-11 15:29:00+00:00,5248.36
2025-04-11 15:30:00+00:00,5250.88
2025-04-11 15:31:00+00:00,5248.27
2025-04-11 15:32:00+00:00,5253.34
2025-04-11 15:33:00+00:00,5251.54
2025-04-11 15:34:00+00:00,5255.13
2025-04-11 15:35:00+00:00,5249.72
2025-04-11 15:36:00+00:00,5259.89
2025-04-11 15:37:00+00:00,5261.37
2025-04-11 15:38:00+00:00,5266.46
2025-04-11 15:39:00+00:00,5275.94
2025-04-11 15:40:00+00:00,5266.72
2025-04-11 15:41:00+00:00,5262.15
2025-04-11 15:42:00+00:00,5271.12
2025-04-11 15:43:00+00:00,5267.32
2025-04-11 15:44:00+00:00,5270.06
2025-04-11 15:45:00+00:00,5270.39
2025-04-11 15:46:00+00:00,5269.29
2025-04-11 15:47:00+00:00,5275.44
2025-04-11 15:48:00+00:00,5277.72
2025-04-11 15:49:00+00:00,5276.68
2025-04-11 15:50:00+00:00,5274.78
2025-04-11 15:51:00+00:00,5270.79
2025-04-11 15:52:00+00:00,5275.19
2025-04-11 15:53:00+00:00,5276.87
2025-04-11 15:54:00+00:00,5276.04
2025-04-11 15:55:00+00:00,5277.49
2025-04-11 15:56:00+00:00,5282.67
2025-04-11 15:57:00+00:00,5281.96
2025-04-11 15:58:00+00:00,5286.26
2025-04-11 15:59:00+00:00,5285.57
2025-04-11 16:00:00+00:00,5288.21
2025-04-11 16:01:00+00:00,5281.93
2025-04-11 16:02:00+00:00,5282.83
2025-04-11 16:03:00+00:00,5280.0
2025-04-11 16:04:00+00:00,5287.06
2025-04-11 16:05:00+00:00,5294.39
2025-04-11 16:06:00+00:00,5298.21
2025-04-11 16:07:00+00:00,5293.41
2025-04-11 16:08:00+00:00,5294.21
2025-04-11 16:09:00+00:00,5288.55
2025-04-11 16:10:00+00:00,5295.6
2025-04-11 16:11:00+00:00,5294.73
2025-04-11 16:12:00+00:00,5300.33
2025-04-11 16:13:00+00:00,5299.67
2025-04-11 16:14:00+00:00,5296.27
2025-04-11 16:15:00+00:00,5293.31
2025-04-11 16:16:00+00:00,5301.29
2025-04-11 16:17:00+00:00,5301.83
2025-04-11 16:18:00+00:00,5300.09
2025-04-11 16:19:00+00:00,5302.47
2025-04-11 16:20:00+00:00,5302.18
2025-04-11 16:21:00+00:00,5298.2
2025-04-11 16:22:00+00:00,5296.3
2025-04-11 16:23:00+00:00,5299.74
2025-04-11 16:24:00+00:00,5292.17
2025-04-11 16:25:00+00:00,5288.19
2025-04-11 16:26:00+00:00,5286.45
2025-04-11 16:27:00+00:00,5291.04
2025-04-11 16:28:00+00:00,5296.03
2025-04-11 16:29:00+00:00,5291.36
2025-04-11 16:30:00+00:00,5301.92
2025-04-11 16:31:00+00:00,5308.06
2025-04-11 16:32:00+00:00,5313.22
2025-04-11 16:33:00+00:00,5316.86
2025-04-11 16:34:00+00:00,5316.44
2025-04-11 16:35:00+00:00,5320.68
2025-04-11 16:36:00+00:00,5326.55
2025-04-11 16:37:00+00:00,5333.17
2025-04-11 16:38:00+00:00,5334.28
2025-04-11 16:39:00+00:00,5330.24
2025-04-11 16:40:00+00:00,5328.36
2025-04-11 16:41:00+00:00,5325.56
2025-04-11 16:42:00+00:00,5332.0
2025-04-11 16:43:00+00:00,5336.36
2025-04-11 16:44:00+00:00,5337.2
2025-04-11 16:45:00+00:00,5330.91
2025-04-11 16:46:00+00:00,5331.38
2025-04-11 16:47:00+00:00,5335.84
2025-04-11 16:48:00+00:00,5339.97
2025-04-11 16:49:00+00:00,5343.69
2025-04-11 16:50:00+00:00,5339.85
2025-04-11 16:51:00+00:00,5336.25
2025-04-11 16:52:00+00:00,5343.83
2025-04-11 16:53:00+00:00,5339.74
2025-04-11 16:54:00+00:00,5340.92
2025-04-11 16:55:00+00:00,5342.79
2025-04-11 16:56:00+00:00,5336.43
2025-04-11 16:57:00+00:00,5340.85
2025-04-11 16:58:00+00:00,5339.33
2025-04-11 16:59:00+00:00,5335.8
2025-04-11 17:00:00+00:00,5330.07
2025-04-11 17:01:00+00:00,5332.01
2025-04-11 17:02:00+00:00,5339.61
2025-04-11 17:03:00+00:00,5341.92
2025-04-11 17:04:00+00:00,5338.19
2025-04-11 17:05:00+00:00,5336.95
2025-04-11 17:06:00+00:00,5345.99
2025-04-11 17:07:00+00:00,5343.43
2025-04-11 17:08:00+00:00,5334.71
2025-04-11 17:09:00+00:00,5336.44
2025-04-11 17:10:00+00:00,5334.27
2025-04-11 17:11:00+00:00,5333.81
2025-04-11 17:12:00+00:00,5331.99
2025-04-11 17:13:00+00:00,5326.8
2025-04-11 17:14:00+00:00,5331.5
2025-04-11 17:15:00+00:00,5332.9
2025-04-11 17:16:00+00:00,5335.27
2025-04-11 17:17:00+00:00,5327.58
2025-04-11 17:18:00+00:00,5319.58
2025-04-11 17:19:00+00:00,5319.3
2025-04-11 17:20:00+00:00,5321.75
2025-04-11 17:21:00+00:00,5330.33
2025-04-11 17:22:00+00:00,5335.29
2025-04-11 17:23:00+00:00,5327.04
2025-04-11 17:24:00+00:00,5324.39
2025-04-11 17:25:00+00:00,5321.56
2025-04-11 17:26:00+00:00,5322.88
2025-04-11 17:27:00+00:00,5320.58
2025-04-11 17:28:00+00:00,5318.8
2025-04-11 17:29:00+00:00,5315.66
2025-04-11 17:30:00+00:00,5319.68
2025-04-11 17:31:00+00:00,5308.5
2025-04-11 17:32:00+00:00,5316.51
2025-04-11 17:33:00+00:00,5311.63
2025-04-11 17:34:00+00:00,5316.38
2025-04-11 17:35:00+00:00,5312.26
2025-04-11 17:36:00+00:00,5323.02
2025-04-11 17:37:00+00:00,5329.15
2025-04-11 17:38:00+00:00,5333.14
2025-04-11 17:39:00+00:00,5344.98
2025-04-11 17:40:00+00:00,5357.0
2025-04-11 17:41:00+00:00,5351.3
2025-04-11 17:42:00+00:00,5359.05
2025-04-11 17:43:00+00:00,5372.43
2025-04-11 17:44:00+00:00,5372.48
2025-04-11 17:45:00+00:00,5365.98
2025-04-11 17:46:00+00:00,5361.36
2025-04-11 17:47:00+00:00,5357.96
2025-04-11 17:48:00+00:00,5363.5
2025-04-11 17:49:00+00:00,5364.96
2025-04-11 17:50:00+00:00,5366.08
2025-04-11 17:51:00+00:00,5366.18
2025-04-11 17:52:00+00:00,5368.01
2025-04-11 17:53:00+00:00,5375.0
2025-04-11 17:54:00+00:00,5376.62
2025-04-11 17:55:00+00:00,5371.79
2025-04-11 17:56:00+00:00,5366.81
2025-04-11 17:57:00+00:00,5370.71
2025-04-11 17:58:00+00:00,5365.3
2025-04-11 17:59:00+00:00,5364.38
2025-04-11 18:00:00+00:00,5360.02
2025-04-11 18:01:00+00:00,5359.76
2025-04-11 18:02:00+00:00,5361.95
2025-04-11 18:03:00+00:00,5362.29
2025-04-11 18:04:00+00:00,5365.78
2025-04-11 18:05:00+00:00,5361.24
2025-04-11 18:06:00+00:00,5354.13
2025-04-11 18:07:00+00:00,5352.2
2025-04-11 18:08:00+00:00,5355.57
2025-04-11 18:09:00+00:00,5353.51
2025-04-11 18:10:00+00:00,5349.08
2025-04-11 18:11:00+00:00,5356.09
2025-04-11 18:12:00+00:00,5356.38
2025-04-11 18:13:00+00:00,5355.02
2025-04-11 18:14:00+00:00,5353.88
2025-04-11 18:15:00+00:00,5356.44
2025-04-11 18:16:00+00:00,5352.84
2025-04-11 18:17:00+00:00,5349.72
2025-04-11 18:18:00+00:00,5345.56
2025-04-11 18:19:00+00:00,5342.65
2025-04-11 18:20:00+00:00,5342.8
2025-04-11 18:21:00+00:00,5336.31
2025-04-11 18:22:00+00:00,5347.99
2025-04-11 18:23:00+00:00,5343.03
2025-04-11 18:24:00+00:00,5346.54
2025-04-11 18:25:00+00:00,5343.43
2025-04-11 18:26:00+00:00,5345.25
2025-04-11 18:27:00+00:00,5340.22
2025-04-11 18:28:00+00:00,5342.03
2025-04-11 18:29:00+00:00,5349.21
2025-04-11 18:30:00+00:00,5350.63
2025-04-11 18:31:00+00:00,5346.59
2025-04-11 18:32:00+00:00,5349.52
2025-04-11 18:33:00+00:00,5350.76
2025-04-11 18:34:00+00:00,5347.71
2025-04-11 18:35:00+00:00,5348.9
2025-04-11 18:36:00+00:00,5354.93
2025-04-11 18:37:00+00:00,5353.32
2025-04-11 18:38:00+00:00,5345.27
2025-04-11 18:39:00+00:00,5350.93
